date,type,v1,year,month,Mt
2009-02-01,petroleum,169,2009,2,6.2800002
2009-02-01,total,169,2009,2,14.33
2009-02-01,windsolarandhydro,169,2009,2,.1
2009-03-01,bioenergywaste,170,2009,3,.52999997
2009-03-01,coal,170,2009,3,1.01
2009-03-01,natural,170,2009,3,5.3200002
2009-03-01,nuclear,170,2009,3,1.49
2009-03-01,petroleum,170,2009,3,6.9499998
2009-03-01,total,170,2009,3,15.43
2009-03-01,windsolarandhydro,170,2009,3,.13
2009-04-01,bioenergywaste,171,2009,4,.41
2009-04-01,coal,171,2009,4,.93000001
2009-04-01,natural,171,2009,4,5.3400002
2009-04-01,nuclear,171,2009,4,1.42
2009-04-01,petroleum,171,2009,4,6.7800002
2009-04-01,total,171,2009,4,14.97
2009-04-01,windsolarandhydro,171,2009,4,.090000004
2009-05-01,bioenergywaste,172,2009,5,.41
2009-05-01,coal,172,2009,5,1.01
2009-05-01,natural,172,2009,5,5.4099998
2009-05-01,nuclear,172,2009,5,1.1900001
2009-05-01,petroleum,172,2009,5,6.6500001
2009-05-01,total,172,2009,5,14.77
2009-05-01,windsolarandhydro,172,2009,5,.1
2009-06-01,bioenergywaste,173,2009,6,.41
2009-06-01,coal,173,2009,6,1.02
2009-06-01,natural,173,2009,6,4.8299999
2009-06-01,nuclear,173,2009,6,1.38
2009-06-01,petroleum,173,2009,6,6.2800002
2009-06-01,total,173,2009,6,13.98
2009-06-01,windsolarandhydro,173,2009,6,.059999999
2009-07-01,bioenergywaste,174,2009,7,.36000001
2009-07-01,coal,174,2009,7,1
2009-07-01,natural,174,2009,7,4.29
2009-07-01,nuclear,174,2009,7,1.39
2009-07-01,petroleum,174,2009,7,6.3899999
2009-07-01,total,174,2009,7,13.5
2009-07-01,windsolarandhydro,174,2009,7,.07
2009-08-01,bioenergywaste,175,2009,8,.36000001
2009-08-01,coal,175,2009,8,.97000003
2009-08-01,natural,175,2009,8,3.23
2009-08-01,nuclear,175,2009,8,1.34
2009-08-01,petroleum,175,2009,8,4.6700001
2009-08-01,total,175,2009,8,10.67
2009-08-01,windsolarandhydro,175,2009,8,.1
2009-09-01,bioenergywaste,176,2009,9,.36000001
2009-09-01,coal,176,2009,9,.92000002
2009-09-01,natural,176,2009,9,3.6700001
2009-09-01,nuclear,176,2009,9,1.1799999
2009-09-01,petroleum,176,2009,9,5.3099999
2009-09-01,total,176,2009,9,11.55
2009-09-01,windsolarandhydro,176,2009,9,.11
2009-10-01,bioenergywaste,177,2009,10,.51999998
2009-10-01,coal,177,2009,10,.95999998
2009-10-01,natural,177,2009,10,4.7199998
2009-10-01,nuclear,177,2009,10,1.1
2009-10-01,petroleum,177,2009,10,6.0300002
2009-10-01,total,177,2009,10,13.44
2009-10-01,windsolarandhydro,177,2009,10,.11
2009-11-01,bioenergywaste,178,2009,11,.51999998
2009-11-01,coal,178,2009,11,.88
2009-11-01,natural,178,2009,11,4.6700001
2009-11-01,nuclear,178,2009,11,1.23
2009-11-01,petroleum,178,2009,11,6.3899999
2009-11-01,total,178,2009,11,13.83
2009-11-01,windsolarandhydro,178,2009,11,.14
2009-12-01,bioenergywaste,179,2009,12,.51999998
2009-12-01,coal,179,2009,12,.80000001
2009-12-01,natural,179,2009,12,5.1999998
2009-12-01,nuclear,179,2009,12,1.27
2009-12-01,petroleum,179,2009,12,6.23
2009-12-01,total,179,2009,12,14.13
2009-12-01,windsolarandhydro,179,2009,12,.11
2010-01-01,bioenergywaste,180,2010,1,.54000002
2010-01-01,coal,180,2010,1,.54000002
2010-01-01,natural,180,2010,1,5.1599998
2010-01-01,nuclear,180,2010,1,1.42
2010-01-01,petroleum,180,2010,1,6.5300002
2010-01-01,total,180,2010,1,14.29
2010-01-01,windsolarandhydro,180,2010,1,.1
2010-02-01,bioenergywaste,181,2010,2,.54000002
2010-02-01,coal,181,2010,2,.74000001
2010-02-01,natural,181,2010,2,4.8200002
2010-02-01,nuclear,181,2010,2,1.23
2010-02-01,petroleum,181,2010,2,5.5
2010-02-01,total,181,2010,2,12.9
2010-02-01,windsolarandhydro,181,2010,2,.07
2010-03-01,bioenergywaste,182,2010,3,.54000002
2010-03-01,coal,182,2010,3,.97000003
2010-03-01,natural,182,2010,3,5.4200001
2010-03-01,nuclear,182,2010,3,1.42
2010-03-01,petroleum,182,2010,3,6.8200002
2010-03-01,total,182,2010,3,15.27
2010-03-01,windsolarandhydro,182,2010,3,.1
2010-04-01,bioenergywaste,183,2010,4,.43000001
2010-04-01,coal,183,2010,4,.77999997
2010-04-01,natural,183,2010,4,5.1799998
2010-04-01,nuclear,183,2010,4,1.15
2010-04-01,petroleum,183,2010,4,6.3600001
2010-04-01,total,183,2010,4,13.98
2010-04-01,windsolarandhydro,183,2010,4,.079999998
2010-05-01,bioenergywaste,184,2010,5,.43000001
2010-05-01,coal,184,2010,5,.91000003
2010-05-01,natural,184,2010,5,5.1300001
2010-05-01,nuclear,184,2010,5,.99000001
2010-05-01,petroleum,184,2010,5,6.1900001
2010-05-01,total,184,2010,5,13.71
2010-05-01,windsolarandhydro,184,2010,5,.059999999
2010-06-01,bioenergywaste,185,2010,6,.43000001
2010-06-01,coal,185,2010,6,1.23
2010-06-01,natural,185,2010,6,4.29
2010-06-01,nuclear,185,2010,6,.97000003
2010-06-01,petroleum,185,2010,6,4.96
2010-06-01,total,185,2010,6,11.93
2010-06-01,windsolarandhydro,185,2010,6,.050000001
2010-07-01,bioenergywaste,186,2010,7,.40000001
2010-07-01,coal,186,2010,7,.98000002
2010-07-01,natural,186,2010,7,4.1999998
2010-07-01,nuclear,186,2010,7,.98000002
2010-07-01,petroleum,186,2010,7,5.04
2010-07-01,total,186,2010,7,11.7
2010-07-01,windsolarandhydro,186,2010,7,.1
2010-08-01,bioenergywaste,187,2010,8,.40000001
2010-08-01,coal,187,2010,8,.99000001
2010-08-01,natural,187,2010,8,3.8800001
2010-08-01,nuclear,187,2010,8,1
2010-08-01,petroleum,187,2010,8,5.04
2010-08-01,total,187,2010,8,11.4
2010-08-01,windsolarandhydro,187,2010,8,.090000004
2010-09-01,bioenergywaste,188,2010,9,.40000001
2010-09-01,coal,188,2010,9,1.23
2010-09-01,natural,188,2010,9,4.0100002
2010-09-01,nuclear,188,2010,9,.93000001
2010-09-01,petroleum,188,2010,9,5.46
2010-09-01,total,188,2010,9,12.15
2010-09-01,windsolarandhydro,188,2010,9,.12
2010-10-01,bioenergywaste,189,2010,10,.56999999
2010-10-01,coal,189,2010,10,1.08
2010-10-01,natural,189,2010,10,4.46
2010-10-01,nuclear,189,2010,10,1.3099999
2010-10-01,petroleum,189,2010,10,5.6599998
2010-10-01,total,189,2010,10,13.23
2010-10-01,windsolarandhydro,189,2010,10,.15000001
2010-11-01,bioenergywaste,190,2010,11,.56999999
2010-11-01,coal,190,2010,11,.98000002
2010-11-01,natural,190,2010,11,4.3699999
2010-11-01,nuclear,190,2010,11,1.11
2010-11-01,petroleum,190,2010,11,5.7600002
2010-11-01,total,190,2010,11,12.94
2010-11-01,windsolarandhydro,190,2010,11,.15000001
2010-12-01,bioenergywaste,191,2010,12,.56999999
2010-12-01,coal,191,2010,12,.99000001
2010-12-01,natural,191,2010,12,4.4000001
2010-12-01,nuclear,191,2010,12,1.41
2010-12-01,petroleum,191,2010,12,5.6599998
2010-12-01,total,191,2010,12,13.13
2010-12-01,windsolarandhydro,191,2010,12,.1
2011-01-01,bioenergywaste,192,2011,1,.61000001
2011-01-01,coal,192,2011,1,.75
2011-01-01,natural,192,2011,1,4.5100002
2011-01-01,nuclear,192,2011,1,1.49
2011-01-01,petroleum,192,2011,1,6.1700001
2011-01-01,total,192,2011,1,13.67
2011-01-01,windsolarandhydro,192,2011,1,.14
2011-02-01,bioenergywaste,193,2011,2,.61000001
2011-02-01,coal,193,2011,2,1.01
2011-02-01,natural,193,2011,2,3.9300001
2011-02-01,nuclear,193,2011,2,1.36
2011-02-01,petroleum,193,2011,2,4.6300001
2011-02-01,total,193,2011,2,11.69
2011-02-01,windsolarandhydro,193,2011,2,.15000001
2011-03-01,bioenergywaste,194,2011,3,.61000001
2011-03-01,coal,194,2011,3,1.1900001
2011-03-01,natural,194,2011,3,4.1900001
2011-03-01,nuclear,194,2011,3,1.55
2011-03-01,petroleum,194,2011,3,5.0500002
2011-03-01,total,194,2011,3,12.7
2011-03-01,windsolarandhydro,194,2011,3,.11
2011-04-01,bioenergywaste,195,2011,4,.44999999
2011-04-01,coal,195,2011,4,.93000001
2011-04-01,natural,195,2011,4,4.0999999
2011-04-01,nuclear,195,2011,4,1.48
2011-04-01,petroleum,195,2011,4,5.29
2011-04-01,total,195,2011,4,12.38
2011-04-01,windsolarandhydro,195,2011,4,.13
2011-05-01,bioenergywaste,196,2011,5,.44999999
2011-05-01,coal,196,2011,5,.88999999
2011-05-01,natural,196,2011,5,3.6300001
2011-05-01,nuclear,196,2011,5,1.46
2011-05-01,petroleum,196,2011,5,4.8299999
2011-05-01,total,196,2011,5,11.44
2011-05-01,windsolarandhydro,196,2011,5,.18000001
2011-06-01,bioenergywaste,197,2011,6,.44999999
2011-06-01,coal,197,2011,6,1.1799999
2011-06-01,natural,197,2011,6,3.24
2011-06-01,nuclear,197,2011,6,1.4
2011-06-01,petroleum,197,2011,6,4.5799999
2011-06-01,total,197,2011,6,10.96
2011-06-01,windsolarandhydro,197,2011,6,.11
2011-07-01,bioenergywaste,198,2011,7,.43000001
2011-07-01,coal,198,2011,7,.91000003
2011-07-01,natural,198,2011,7,3.0999999
2011-07-01,nuclear,198,2011,7,1.28
2011-07-01,petroleum,198,2011,7,4.5100002
2011-07-01,total,198,2011,7,10.33
2011-07-01,windsolarandhydro,198,2011,7,.1
2011-08-01,bioenergywaste,199,2011,8,.43000001
2011-08-01,coal,199,2011,8,.91000003
2011-08-01,natural,199,2011,8,2.5899999
2011-08-01,nuclear,199,2011,8,1.23
2011-08-01,petroleum,199,2011,8,3.6199999
2011-08-01,total,199,2011,8,8.8900003
2011-08-01,windsolarandhydro,199,2011,8,.11
2011-09-01,bioenergywaste,200,2011,9,.43000001
2011-09-01,coal,200,2011,9,1.1
2011-09-01,natural,200,2011,9,3.03
2011-09-01,nuclear,200,2011,9,1.0599999
2011-09-01,petroleum,200,2011,9,4.04
2011-09-01,total,200,2011,9,9.8299999
2011-09-01,windsolarandhydro,200,2011,9,.17
2011-10-01,bioenergywaste,201,2011,10,.56
2011-10-01,coal,201,2011,10,.89999998
2011-10-01,natural,201,2011,10,3.8099999
2011-10-01,nuclear,201,2011,10,1.01
2011-10-01,petroleum,201,2011,10,4.7199998
2011-10-01,total,201,2011,10,11.22
2011-10-01,windsolarandhydro,201,2011,10,.22
2011-11-01,bioenergywaste,202,2011,11,.56
2011-11-01,coal,202,2011,11,.85000002
2011-11-01,natural,202,2011,11,4.0100002
2011-11-01,nuclear,202,2011,11,1.05
2011-11-01,petroleum,202,2011,11,4.73
2011-11-01,total,202,2011,11,11.41
2011-11-01,windsolarandhydro,202,2011,11,.20999999
2011-12-01,bioenergywaste,203,2011,12,.56
2011-12-01,coal,203,2011,12,.92000002
2011-12-01,natural,203,2011,12,3.8900001
2011-12-01,nuclear,203,2011,12,1.25
2011-12-01,petroleum,203,2011,12,4.73
2011-12-01,total,203,2011,12,11.61
2011-12-01,windsolarandhydro,203,2011,12,.25999999
2012-01-01,bioenergywaste,204,2012,1,.62
2012-01-01,coal,204,2012,1,.66000003
2012-01-01,natural,204,2012,1,3.71
2012-01-01,nuclear,204,2012,1,1.3099999
2012-01-01,petroleum,204,2012,1,4.8200002
2012-01-01,total,204,2012,1,11.36
2012-01-01,windsolarandhydro,204,2012,1,.23999999
2012-02-01,bioenergywaste,205,2012,2,.62
2012-02-01,coal,205,2012,2,.86000001
2012-02-01,natural,205,2012,2,3.5
2012-02-01,nuclear,205,2012,2,1.34
2012-02-01,petroleum,205,2012,2,4.3800001
2012-02-01,total,205,2012,2,10.9
2012-02-01,windsolarandhydro,205,2012,2,.2
2012-03-01,bioenergywaste,206,2012,3,.62
2012-03-01,coal,206,2012,3,1.08
2012-03-01,natural,206,2012,3,3.8499999
2012-03-01,nuclear,206,2012,3,1.0700001
2012-03-01,petroleum,206,2012,3,4.5999999
2012-03-01,total,206,2012,3,11.39
2012-03-01,windsolarandhydro,206,2012,3,.17
2012-04-01,bioenergywaste,207,2012,4,.46000001
2012-04-01,coal,207,2012,4,.86000001
2012-04-01,natural,207,2012,4,3.3099999
2012-04-01,nuclear,207,2012,4,1.34
2012-04-01,petroleum,207,2012,4,4.4400001
2012-04-01,total,207,2012,4,10.56
2012-04-01,windsolarandhydro,207,2012,4,.15000001
2012-05-01,bioenergywaste,208,2012,5,.46000001
2012-05-01,coal,208,2012,5,1.02
2012-05-01,natural,208,2012,5,3.21
2012-05-01,nuclear,208,2012,5,1.36
2012-05-01,petroleum,208,2012,5,4.2199998
2012-05-01,total,208,2012,5,10.41
2012-05-01,windsolarandhydro,208,2012,5,.14
2012-06-01,bioenergywaste,209,2012,6,.46000001
2012-06-01,coal,209,2012,6,1.1
2012-06-01,natural,209,2012,6,3.02
2012-06-01,nuclear,209,2012,6,1.3
2012-06-01,petroleum,209,2012,6,4.27
2012-06-01,total,209,2012,6,10.3
2012-06-01,windsolarandhydro,209,2012,6,.15000001
2012-07-01,bioenergywaste,210,2012,7,.47
2012-07-01,coal,210,2012,7,.85000002
2012-07-01,natural,210,2012,7,2.79
2012-07-01,nuclear,210,2012,7,1.22
2012-07-01,petroleum,210,2012,7,4.3800001
2012-07-01,total,210,2012,7,9.8500004
2012-07-01,windsolarandhydro,210,2012,7,.14
2012-08-01,bioenergywaste,211,2012,8,.47
2012-08-01,coal,211,2012,8,.83999997
2012-08-01,natural,211,2012,8,2.7
2012-08-01,nuclear,211,2012,8,1.42
2012-08-01,petroleum,211,2012,8,3.6300001
2012-08-01,total,211,2012,8,9.21
2012-08-01,windsolarandhydro,211,2012,8,.15000001
2012-09-01,bioenergywaste,212,2012,9,.47
2012-09-01,coal,212,2012,9,.92000002
2012-09-01,natural,212,2012,9,2.21
2012-09-01,nuclear,212,2012,9,1.25
2012-09-01,petroleum,212,2012,9,2.6500001
2012-09-01,total,212,2012,9,7.73
2012-09-01,windsolarandhydro,212,2012,9,.23
2012-10-01,bioenergywaste,213,2012,10,.68000001
2012-10-01,coal,213,2012,10,.75999999
2012-10-01,natural,213,2012,10,3
2012-10-01,nuclear,213,2012,10,1.17
2012-10-01,petroleum,213,2012,10,3.1700001
2012-10-01,total,213,2012,10,8.9700003
2012-10-01,windsolarandhydro,213,2012,10,.19
2012-11-01,bioenergywaste,214,2012,11,.68000001
2012-11-01,coal,214,2012,11,.94
2012-11-01,natural,214,2012,11,3.0899999
2012-11-01,nuclear,214,2012,11,1.0700001
2012-11-01,petroleum,214,2012,11,3.8900001
2012-11-01,total,214,2012,11,9.9099998
2012-11-01,windsolarandhydro,214,2012,11,.23999999
2012-12-01,bioenergywaste,215,2012,12,.68000001
2012-12-01,coal,215,2012,12,.69999999
2012-12-01,natural,215,2012,12,3.0599999
2012-12-01,nuclear,215,2012,12,1.36
2012-12-01,petroleum,215,2012,12,4.3099999
2012-12-01,total,215,2012,12,10.4
2012-12-01,windsolarandhydro,215,2012,12,.28999999
2013-01-01,bioenergywaste,216,2013,1,.68000001
2013-01-01,coal,216,2013,1,.62
2013-01-01,natural,216,2013,1,3.3199999
2013-01-01,nuclear,216,2013,1,1.52
2013-01-01,petroleum,216,2013,1,4.2800002
2013-01-01,total,216,2013,1,10.68
2013-01-01,windsolarandhydro,216,2013,1,.25999999
2013-02-01,bioenergywaste,217,2013,2,.68000001
2013-02-01,coal,217,2013,2,.77999997
2013-02-01,natural,217,2013,2,2.95
2013-02-01,nuclear,217,2013,2,1.22
2013-02-01,petroleum,217,2013,2,3.52
2013-02-01,total,217,2013,2,9.3699999
2013-02-01,windsolarandhydro,217,2013,2,.22
2013-03-01,bioenergywaste,218,2013,3,.68000001
2013-03-01,coal,218,2013,3,.94
2013-03-01,natural,218,2013,3,3.1800001
2013-03-01,nuclear,218,2013,3,1.26
2013-03-01,petroleum,218,2013,3,3.8
2013-03-01,total,218,2013,3,10.09
2013-03-01,windsolarandhydro,218,2013,3,.23
2013-04-01,bioenergywaste,219,2013,4,.60000002
2013-04-01,coal,219,2013,4,.75
2013-04-01,natural,219,2013,4,3.1400001
2013-04-01,nuclear,219,2013,4,1.29
2013-04-01,petroleum,219,2013,4,3.78
2013-04-01,total,219,2013,4,9.8199997
2013-04-01,windsolarandhydro,219,2013,4,.25999999
2013-05-01,bioenergywaste,220,2013,5,.60000002
2013-05-01,coal,220,2013,5,.64999998
2013-05-01,natural,220,2013,5,3.26
2013-05-01,nuclear,220,2013,5,1.03
2013-05-01,petroleum,220,2013,5,4.0599999
2013-05-01,total,220,2013,5,9.8500004
2013-05-01,windsolarandhydro,220,2013,5,.25
2013-06-01,bioenergywaste,221,2013,6,.60000002
2013-06-01,coal,221,2013,6,.75
2013-06-01,natural,221,2013,6,2.97
2013-06-01,nuclear,221,2013,6,1.0599999
2013-06-01,petroleum,221,2013,6,3.55
2013-06-01,total,221,2013,6,9.1199999
2013-06-01,windsolarandhydro,221,2013,6,.19
2013-07-01,bioenergywaste,222,2013,7,.47999999
2013-07-01,coal,222,2013,7,.58999997
2013-07-01,natural,222,2013,7,2.6300001
2013-07-01,nuclear,222,2013,7,1.37
2013-07-01,petroleum,222,2013,7,3.72
2013-07-01,total,222,2013,7,8.9300003
2013-07-01,windsolarandhydro,222,2013,7,.14
2013-08-01,bioenergywaste,223,2013,8,.47999999
2013-08-01,coal,223,2013,8,.55000001
2013-08-01,natural,223,2013,8,2.3299999
2013-08-01,nuclear,223,2013,8,1.5
2013-08-01,petroleum,223,2013,8,2.95
2013-08-01,total,223,2013,8,7.9899998
2013-08-01,windsolarandhydro,223,2013,8,.18000001
2013-09-01,bioenergywaste,224,2013,9,.47999999
2013-09-01,coal,224,2013,9,.63999999
2013-09-01,natural,224,2013,9,2.53
2013-09-01,nuclear,224,2013,9,1.22
2013-09-01,petroleum,224,2013,9,3.3
2013-09-01,total,224,2013,9,8.3900003
2013-09-01,windsolarandhydro,224,2013,9,.22
2013-10-01,bioenergywaste,225,2013,10,.63
2013-10-01,coal,225,2013,10,.5
2013-10-01,natural,225,2013,10,2.8599999
2013-10-01,nuclear,225,2013,10,1.3
2013-10-01,petroleum,225,2013,10,3.4100001
2013-10-01,total,225,2013,10,9.04
2013-10-01,windsolarandhydro,225,2013,10,.34
2013-11-01,bioenergywaste,226,2013,11,.63
2013-11-01,coal,226,2013,11,.62
2013-11-01,natural,226,2013,11,2.98
2013-11-01,nuclear,226,2013,11,1.26
2013-11-01,petroleum,226,2013,11,3.71
2013-11-01,total,226,2013,11,9.5100002
2013-11-01,windsolarandhydro,226,2013,11,.31
2013-12-01,bioenergywaste,227,2013,12,.63
2013-12-01,coal,227,2013,12,.58999997
2013-12-01,natural,227,2013,12,3.1900001
2013-12-01,nuclear,227,2013,12,1.41
2013-12-01,petroleum,227,2013,12,4.4000001
2013-12-01,total,227,2013,12,10.64
2013-12-01,windsolarandhydro,227,2013,12,.41999999
2014-01-01,bioenergywaste,228,2014,1,.67000002
2014-01-01,coal,228,2014,1,.47999999
2014-01-01,natural,228,2014,1,3.3399999
2014-01-01,nuclear,228,2014,1,1.33
2014-01-01,petroleum,228,2014,1,3.8800001
2014-01-01,total,228,2014,1,10.11
2014-01-01,windsolarandhydro,228,2014,1,.41
2014-02-01,bioenergywaste,229,2014,2,.67000002
2014-02-01,coal,229,2014,2,.60000002
2014-02-01,natural,229,2014,2,3.05
2014-02-01,nuclear,229,2014,2,1.11
2014-02-01,petroleum,229,2014,2,3.95
2014-02-01,total,229,2014,2,9.8000002
2014-02-01,windsolarandhydro,229,2014,2,.41999999
2014-03-01,bioenergywaste,230,2014,3,.67000002
2014-03-01,coal,230,2014,3,.69999999
2014-03-01,natural,230,2014,3,3.27
2014-03-01,nuclear,230,2014,3,1.15
2014-03-01,petroleum,230,2014,3,4.2600002
2014-03-01,total,230,2014,3,10.41
2014-03-01,windsolarandhydro,230,2014,3,.36000001
2014-04-01,bioenergywaste,231,2014,4,.56
2014-04-01,coal,231,2014,4,.50999999
2014-04-01,natural,231,2014,4,3.1700001
2014-04-01,nuclear,231,2014,4,1.23
2014-04-01,petroleum,231,2014,4,3.76
2014-04-01,total,231,2014,4,9.5
2014-04-01,windsolarandhydro,231,2014,4,.27000001
2014-05-01,bioenergywaste,232,2014,5,.56
2014-05-01,coal,232,2014,5,.63999999
2014-05-01,natural,232,2014,5,3.1800001
2014-05-01,nuclear,232,2014,5,1.25
2014-05-01,petroleum,232,2014,5,4.0799999
2014-05-01,total,232,2014,5,9.9399996
2014-05-01,windsolarandhydro,232,2014,5,.23
2014-06-01,bioenergywaste,233,2014,6,.56
2014-06-01,coal,233,2014,6,.73000002
2014-06-01,natural,233,2014,6,2.71
2014-06-01,nuclear,233,2014,6,1.3200001
2014-06-01,petroleum,233,2014,6,3.4100001
2014-06-01,total,233,2014,6,8.8900003
2014-06-01,windsolarandhydro,233,2014,6,.16
2014-07-01,bioenergywaste,234,2014,7,.55000001
2014-07-01,coal,234,2014,7,.55000001
2014-07-01,natural,234,2014,7,2.77
2014-07-01,nuclear,234,2014,7,1.27
2014-07-01,petroleum,234,2014,7,3.3299999
2014-07-01,total,234,2014,7,8.6599998
2014-07-01,windsolarandhydro,234,2014,7,.19
2014-08-01,bioenergywaste,235,2014,8,.55000001
2014-08-01,coal,235,2014,8,.60000002
2014-08-01,natural,235,2014,8,2.5899999
2014-08-01,nuclear,235,2014,8,1.12
2014-08-01,petroleum,235,2014,8,2.26
2014-08-01,total,235,2014,8,7.4000001
2014-08-01,windsolarandhydro,235,2014,8,.28
2014-09-01,bioenergywaste,236,2014,9,.55000001
2014-09-01,coal,236,2014,9,.74000001
2014-09-01,natural,236,2014,9,2.49
2014-09-01,nuclear,236,2014,9,1.01
2014-09-01,petroleum,236,2014,9,3.3800001
2014-09-01,total,236,2014,9,8.3400002
2014-09-01,windsolarandhydro,236,2014,9,.17
2014-10-01,bioenergywaste,237,2014,10,.83999997
2014-10-01,coal,237,2014,10,.64999998
2014-10-01,natural,237,2014,10,2.95
2014-10-01,nuclear,237,2014,10,.87
2014-10-01,petroleum,237,2014,10,3.73
2014-10-01,total,237,2014,10,9.4099998
2014-10-01,windsolarandhydro,237,2014,10,.37
2014-11-01,bioenergywaste,238,2014,11,.83999997
2014-11-01,coal,238,2014,11,.56999999
2014-11-01,natural,238,2014,11,3.0899999
2014-11-01,nuclear,238,2014,11,.86000001
2014-11-01,petroleum,238,2014,11,3.6800001
2014-11-01,total,238,2014,11,9.3500004
2014-11-01,windsolarandhydro,238,2014,11,.31
2014-12-01,bioenergywaste,239,2014,12,.83999997
2014-12-01,coal,239,2014,12,.51999998
2014-12-01,natural,239,2014,12,3.1400001
2014-12-01,nuclear,239,2014,12,1.3200001
2014-12-01,petroleum,239,2014,12,3.97
2014-12-01,total,239,2014,12,10.23
2014-12-01,windsolarandhydro,239,2014,12,.44
2015-01-01,bioenergywaste,240,2015,1,.93000001
2015-01-01,coal,240,2015,1,.46000001
2015-01-01,natural,240,2015,1,3.3299999
2015-01-01,nuclear,240,2015,1,1.46
2015-01-01,petroleum,240,2015,1,4.1599998
2015-01-01,total,240,2015,1,10.83
2015-01-01,windsolarandhydro,240,2015,1,.49000001
2015-02-01,bioenergywaste,241,2015,2,.93000001
2015-02-01,coal,241,2015,2,.69
2015-02-01,natural,241,2015,2,2.95
2015-02-01,nuclear,241,2015,2,1.29
2015-02-01,petroleum,241,2015,2,3.51
2015-02-01,total,241,2015,2,9.7299995
2015-02-01,windsolarandhydro,241,2015,2,.36000001
2015-03-01,bioenergywaste,242,2015,3,.93000001
2015-03-01,coal,242,2015,3,.79000002
2015-03-01,natural,242,2015,3,3.4100001
2015-03-01,nuclear,242,2015,3,1.25
2015-03-01,petroleum,242,2015,3,4.0700002
2015-03-01,total,242,2015,3,10.87
2015-03-01,windsolarandhydro,242,2015,3,.41999999
2015-04-01,bioenergywaste,243,2015,4,.63999999
2015-04-01,coal,243,2015,4,.47999999
2015-04-01,natural,243,2015,4,3.3900001
2015-04-01,nuclear,243,2015,4,1.24
2015-04-01,petroleum,243,2015,4,4.3400002
2015-04-01,total,243,2015,4,10.43
2015-04-01,windsolarandhydro,243,2015,4,.34
2015-05-01,bioenergywaste,244,2015,5,.63999999
2015-05-01,coal,244,2015,5,.50999999
2015-05-01,natural,244,2015,5,3.6900001
2015-05-01,nuclear,244,2015,5,1.26
2015-05-01,petroleum,244,2015,5,4.8000002
2015-05-01,total,244,2015,5,11.33
2015-05-01,windsolarandhydro,244,2015,5,.43000001
2015-06-01,bioenergywaste,245,2015,6,.63999999
2015-06-01,coal,245,2015,6,.54000002
2015-06-01,natural,245,2015,6,3.1199999
2015-06-01,nuclear,245,2015,6,1.22
2015-06-01,petroleum,245,2015,6,4.0500002
2015-06-01,total,245,2015,6,9.9099998
2015-06-01,windsolarandhydro,245,2015,6,.34
2015-07-01,bioenergywaste,246,2015,7,.56999999
2015-07-01,coal,246,2015,7,.31
2015-07-01,natural,246,2015,7,2.9000001
2015-07-01,nuclear,246,2015,7,1.27
2015-07-01,petroleum,246,2015,7,3.9400001
2015-07-01,total,246,2015,7,9.3299999
2015-07-01,windsolarandhydro,246,2015,7,.34
2015-08-01,bioenergywaste,247,2015,8,.56999999
2015-08-01,coal,247,2015,8,.23999999
2015-08-01,natural,247,2015,8,2.9100001
2015-08-01,nuclear,247,2015,8,1.2
2015-08-01,petroleum,247,2015,8,3.6900001
2015-08-01,total,247,2015,8,8.9300003
2015-08-01,windsolarandhydro,247,2015,8,.31999999
2015-09-01,bioenergywaste,248,2015,9,.56999999
2015-09-01,coal,248,2015,9,.34999999
2015-09-01,natural,248,2015,9,2.73
2015-09-01,nuclear,248,2015,9,1.1799999
2015-09-01,petroleum,248,2015,9,3.75
2015-09-01,total,248,2015,9,8.8599997
2015-09-01,windsolarandhydro,248,2015,9,.28
2015-10-01,bioenergywaste,249,2015,10,.89999998
2015-10-01,coal,249,2015,10,.37
2015-10-01,natural,249,2015,10,3.24
2015-10-01,nuclear,249,2015,10,1.36
2015-10-01,petroleum,249,2015,10,4.3200002
2015-10-01,total,249,2015,10,10.48
2015-10-01,windsolarandhydro,249,2015,10,.28999999
2015-11-01,bioenergywaste,250,2015,11,.89999998
2015-11-01,coal,250,2015,11,.36000001
2015-11-01,natural,250,2015,11,3.53
2015-11-01,nuclear,250,2015,11,1.3
2015-11-01,petroleum,250,2015,11,4.3000002
2015-11-01,total,250,2015,11,10.87
2015-11-01,windsolarandhydro,250,2015,11,.47999999
2015-12-01,bioenergywaste,251,2015,12,.89999998
2015-12-01,coal,251,2015,12,.28999999
2015-12-01,natural,251,2015,12,3.6400001
2015-12-01,nuclear,251,2015,12,1.4400001
2015-12-01,petroleum,251,2015,12,4.6100001
2015-12-01,total,251,2015,12,11.44
2015-12-01,windsolarandhydro,251,2015,12,.56
2016-01-01,bioenergywaste,252,2016,1,1.03
2016-01-01,coal,252,2016,1,.20999999
2016-01-01,natural,252,2016,1,3.6400001
2016-01-01,nuclear,252,2016,1,1.3099999
2016-01-01,petroleum,252,2016,1,4.6999998
2016-01-01,total,252,2016,1,11.39
2016-01-01,windsolarandhydro,252,2016,1,.5
2016-02-01,bioenergywaste,253,2016,2,1.03
2016-02-01,coal,253,2016,2,.23
2016-02-01,natural,253,2016,2,3.2
2016-02-01,nuclear,253,2016,2,1.2
2016-02-01,petroleum,253,2016,2,4.46
2016-02-01,total,253,2016,2,10.55
2016-02-01,windsolarandhydro,253,2016,2,.43000001
