areaCode,areaName,areaType,date,cumDeaths28DaysByPublishDate
E92000001,England,nation,2021-12-22,128289
E92000001,England,nation,2021-12-21,128166
E92000001,England,nation,2021-12-20,128012
E92000001,England,nation,2021-12-19,127977
E92000001,England,nation,2021-12-18,127939
E92000001,England,nation,2021-12-17,127828
E92000001,England,nation,2021-12-16,127730
E92000001,England,nation,2021-12-15,127608
E92000001,England,nation,2021-12-14,127479
E92000001,England,nation,2021-12-13,127341
E92000001,England,nation,2021-12-12,127315
E92000001,England,nation,2021-12-11,127271
E92000001,England,nation,2021-12-10,127154
E92000001,England,nation,2021-12-09,127064
E92000001,England,nation,2021-12-08,126951
E92000001,England,nation,2021-12-07,126817
E92000001,England,nation,2021-12-06,126656
E92000001,England,nation,2021-12-05,126622
E92000001,England,nation,2021-12-04,126581
E92000001,England,nation,2021-12-03,126477
E92000001,England,nation,2021-12-02,126362
E92000001,England,nation,2021-12-01,126258
E92000001,England,nation,2021-11-30,126117
E92000001,England,nation,2021-11-29,125974
E92000001,England,nation,2021-11-28,125953
E92000001,England,nation,2021-11-27,125913
E92000001,England,nation,2021-11-26,125801
E92000001,England,nation,2021-11-25,125676
E92000001,England,nation,2021-11-24,125563
E92000001,England,nation,2021-11-23,125434
E92000001,England,nation,2021-11-22,125294
E92000001,England,nation,2021-11-21,125260
E92000001,England,nation,2021-11-20,125213
E92000001,England,nation,2021-11-19,125080
E92000001,England,nation,2021-11-18,124957
E92000001,England,nation,2021-11-17,124813
E92000001,England,nation,2021-11-16,124654
E92000001,England,nation,2021-11-15,124464
E92000001,England,nation,2021-11-14,124435
E92000001,England,nation,2021-11-13,124384
E92000001,England,nation,2021-11-12,124243
E92000001,England,nation,2021-11-11,124121
E92000001,England,nation,2021-11-10,123970
E92000001,England,nation,2021-11-09,123800
E92000001,England,nation,2021-11-08,123570
E92000001,England,nation,2021-11-07,123538
E92000001,England,nation,2021-11-06,123491
E92000001,England,nation,2021-11-05,123366
E92000001,England,nation,2021-11-04,123215
E92000001,England,nation,2021-11-03,123063
E92000001,England,nation,2021-11-02,122882
E92000001,England,nation,2021-11-01,122627
E92000001,England,nation,2021-10-31,122614
E92000001,England,nation,2021-10-30,122555
E92000001,England,nation,2021-10-29,122417
E92000001,England,nation,2021-10-28,122269
E92000001,England,nation,2021-10-27,122145
E92000001,England,nation,2021-10-26,121976
E92000001,England,nation,2021-10-25,121768
E92000001,England,nation,2021-10-24,121734
E92000001,England,nation,2021-10-23,121700
E92000001,England,nation,2021-10-22,121575
E92000001,England,nation,2021-10-21,121432
E92000001,England,nation,2021-10-20,121366
E92000001,England,nation,2021-10-19,121232
E92000001,England,nation,2021-10-18,121043
E92000001,England,nation,2021-10-17,121021
E92000001,England,nation,2021-10-16,120980
E92000001,England,nation,2021-10-15,120857
E92000001,England,nation,2021-10-14,120763
E92000001,England,nation,2021-10-13,120653
E92000001,England,nation,2021-10-12,120552
E92000001,England,nation,2021-10-11,120405
E92000001,England,nation,2021-10-10,120390
E92000001,England,nation,2021-10-09,120356
E92000001,England,nation,2021-10-08,120245
E92000001,England,nation,2021-10-07,120136
E92000001,England,nation,2021-10-06,120065
E92000001,England,nation,2021-10-05,119966
E92000001,England,nation,2021-10-04,119826
E92000001,England,nation,2021-10-03,119813
E92000001,England,nation,2021-10-02,119783
E92000001,England,nation,2021-10-01,119680
E92000001,England,nation,2021-09-30,119600
E92000001,England,nation,2021-09-29,119513
E92000001,England,nation,2021-09-28,119402
E92000001,England,nation,2021-09-27,119261
E92000001,England,nation,2021-09-26,119238
E92000001,England,nation,2021-09-25,119201
E92000001,England,nation,2021-09-24,119097
E92000001,England,nation,2021-09-23,118977
E92000001,England,nation,2021-09-22,118846
E92000001,England,nation,2021-09-21,118725
E92000001,England,nation,2021-09-20,118551
E92000001,England,nation,2021-09-19,118524
E92000001,England,nation,2021-09-18,118490
E92000001,England,nation,2021-09-17,118359
E92000001,England,nation,2021-09-16,118229
E92000001,England,nation,2021-09-15,118106
E92000001,England,nation,2021-09-14,117955
E92000001,England,nation,2021-09-13,117803
E92000001,England,nation,2021-09-12,117771
E92000001,England,nation,2021-09-11,117729
E92000001,England,nation,2021-09-10,117586
E92000001,England,nation,2021-09-09,117472
E92000001,England,nation,2021-09-08,117334
E92000001,England,nation,2021-09-07,117176
E92000001,England,nation,2021-09-06,116993
E92000001,England,nation,2021-09-05,116965
E92000001,England,nation,2021-09-04,116907
E92000001,England,nation,2021-09-03,116805
E92000001,England,nation,2021-09-02,116709
E92000001,England,nation,2021-09-01,116565
E92000001,England,nation,2021-08-31,116381
E92000001,England,nation,2021-08-30,116345
E92000001,England,nation,2021-08-29,116303
E92000001,England,nation,2021-08-28,116254
E92000001,England,nation,2021-08-27,116135
E92000001,England,nation,2021-08-26,116049
E92000001,England,nation,2021-08-25,115928
E92000001,England,nation,2021-08-24,115793
E92000001,England,nation,2021-08-23,115641
E92000001,England,nation,2021-08-22,115612
E92000001,England,nation,2021-08-21,115579
E92000001,England,nation,2021-08-20,115482
E92000001,England,nation,2021-08-19,115390
E92000001,England,nation,2021-08-18,115295
E92000001,England,nation,2021-08-17,115209
E92000001,England,nation,2021-08-16,115055
E92000001,England,nation,2021-08-15,115035
E92000001,England,nation,2021-08-14,114981
E92000001,England,nation,2021-08-13,114898
E92000001,England,nation,2021-08-12,114812
E92000001,England,nation,2021-08-11,114731
E92000001,England,nation,2021-08-10,114640
E92000001,England,nation,2021-08-09,114508
E92000001,England,nation,2021-08-08,114482
E92000001,England,nation,2021-08-07,114447
E92000001,England,nation,2021-08-06,114359
E92000001,England,nation,2021-08-05,114278
E92000001,England,nation,2021-08-04,114209
E92000001,England,nation,2021-08-03,114108
E92000001,England,nation,2021-08-02,113985
E92000001,England,nation,2021-08-01,113968
E92000001,England,nation,2021-07-31,113916
E92000001,England,nation,2021-07-30,113862
E92000001,England,nation,2021-07-29,113807
E92000001,England,nation,2021-07-28,113740
E92000001,England,nation,2021-07-27,113667
E92000001,England,nation,2021-07-26,113546
E92000001,England,nation,2021-07-25,113534
E92000001,England,nation,2021-07-24,113508
E92000001,England,nation,2021-07-23,113434
E92000001,England,nation,2021-07-22,113378
E92000001,England,nation,2021-07-21,113320
E92000001,England,nation,2021-07-20,113257
E92000001,England,nation,2021-07-19,113175
E92000001,England,nation,2021-07-18,113160
E92000001,England,nation,2021-07-17,113139
E92000001,England,nation,2021-07-16,113104
E92000001,England,nation,2021-07-15,113062
E92000001,England,nation,2021-07-14,113018
E92000001,England,nation,2021-07-13,112982
E92000001,England,nation,2021-07-12,112937
E92000001,England,nation,2021-07-11,112931
E92000001,England,nation,2021-07-10,112906
E92000001,England,nation,2021-07-09,112880
E92000001,England,nation,2021-07-08,112858
E92000001,England,nation,2021-07-07,112827
E92000001,England,nation,2021-07-06,112799
E92000001,England,nation,2021-07-05,112769
E92000001,England,nation,2021-07-04,112762
E92000001,England,nation,2021-07-03,112747
E92000001,England,nation,2021-07-02,112732
E92000001,England,nation,2021-07-01,112710
E92000001,England,nation,2021-06-30,112694
E92000001,England,nation,2021-06-29,112683
E92000001,England,nation,2021-06-28,112661
E92000001,England,nation,2021-06-27,112658
E92000001,England,nation,2021-06-26,112649
E92000001,England,nation,2021-06-25,112629
E92000001,England,nation,2021-06-24,112614
E92000001,England,nation,2021-06-23,112598
E92000001,England,nation,2021-06-22,112585
E92000001,England,nation,2021-06-21,112562
E92000001,England,nation,2021-06-20,112557
E92000001,England,nation,2021-06-19,112551
E92000001,England,nation,2021-06-18,112539
E92000001,England,nation,2021-06-17,112530
E92000001,England,nation,2021-06-16,112515
E92000001,England,nation,2021-06-15,112507
E92000001,England,nation,2021-06-14,112499
E92000001,England,nation,2021-06-13,112496
E92000001,England,nation,2021-06-12,112489
E92000001,England,nation,2021-06-11,112479
E92000001,England,nation,2021-06-10,112463
E92000001,England,nation,2021-06-09,112458
E92000001,England,nation,2021-06-08,112453
E92000001,England,nation,2021-06-07,112440
E92000001,England,nation,2021-06-06,112440
E92000001,England,nation,2021-06-05,112436
E92000001,England,nation,2021-06-04,112424
E92000001,England,nation,2021-06-03,112415
E92000001,England,nation,2021-06-02,112402
E92000001,England,nation,2021-06-01,112391
E92000001,England,nation,2021-05-31,112391
E92000001,England,nation,2021-05-30,112391
E92000001,England,nation,2021-05-29,112385
E92000001,England,nation,2021-05-28,112379
E92000001,England,nation,2021-05-27,112371
E92000001,England,nation,2021-05-26,112363
E92000001,England,nation,2021-05-25,112355
E92000001,England,nation,2021-05-24,112342
E92000001,England,nation,2021-05-23,112339
E92000001,England,nation,2021-05-22,112336
E92000001,England,nation,2021-05-21,112330
E92000001,England,nation,2021-05-20,112324
E92000001,England,nation,2021-05-19,112318
E92000001,England,nation,2021-05-18,112315
E92000001,England,nation,2021-05-17,112310
E92000001,England,nation,2021-05-16,112307
E92000001,England,nation,2021-05-15,112304
E92000001,England,nation,2021-05-14,112297
E92000001,England,nation,2021-05-13,112282
E92000001,England,nation,2021-05-12,112274
E92000001,England,nation,2021-05-11,112263
E92000001,England,nation,2021-05-10,112245
E92000001,England,nation,2021-05-09,112245
E92000001,England,nation,2021-05-08,112243
E92000001,England,nation,2021-05-07,112238
E92000001,England,nation,2021-05-06,112225
E92000001,England,nation,2021-05-05,112213
E92000001,England,nation,2021-05-04,112186
E92000001,England,nation,2021-05-03,112183
E92000001,England,nation,2021-05-02,112182
E92000001,England,nation,2021-05-01,112169
E92000001,England,nation,2021-04-30,112163
E92000001,England,nation,2021-04-29,112149
E92000001,England,nation,2021-04-28,112134
E92000001,England,nation,2021-04-27,112107
E92000001,England,nation,2021-04-26,112091
E92000001,England,nation,2021-04-25,112088
E92000001,England,nation,2021-04-24,112081
E92000001,England,nation,2021-04-23,112054
E92000001,England,nation,2021-04-22,112016
E92000001,England,nation,2021-04-21,112005
E92000001,England,nation,2021-04-20,111985
E92000001,England,nation,2021-04-19,111957
E92000001,England,nation,2021-04-18,111955
E92000001,England,nation,2021-04-17,111948
E92000001,England,nation,2021-04-16,111917
E92000001,England,nation,2021-04-15,111887
E92000001,England,nation,2021-04-14,111862
E92000001,England,nation,2021-04-13,111828
E92000001,England,nation,2021-04-12,111810
E92000001,England,nation,2021-04-11,111797
E92000001,England,nation,2021-04-10,111794
E92000001,England,nation,2021-04-09,111761
E92000001,England,nation,2021-04-08,111710
E92000001,England,nation,2021-04-07,111666
E92000001,England,nation,2021-04-06,111626
E92000001,England,nation,2021-04-05,111611
E92000001,England,nation,2021-04-04,111595
E92000001,England,nation,2021-04-03,111585
E92000001,England,nation,2021-04-02,111577
E92000001,England,nation,2021-04-01,111530
E92000001,England,nation,2021-03-31,111489
E92000001,England,nation,2021-03-30,111453
E92000001,England,nation,2021-03-29,111414
E92000001,England,nation,2021-03-28,111392
E92000001,England,nation,2021-03-27,111375
E92000001,England,nation,2021-03-26,111332
E92000001,England,nation,2021-03-25,111271
E92000001,England,nation,2021-03-24,111222
E92000001,England,nation,2021-03-23,111130
E92000001,England,nation,2021-03-22,111027
E92000001,England,nation,2021-03-21,111011
E92000001,England,nation,2021-03-20,110985
E92000001,England,nation,2021-03-19,110903
E92000001,England,nation,2021-03-18,110822
E92000001,England,nation,2021-03-17,110739
E92000001,England,nation,2021-03-16,110618
E92000001,England,nation,2021-03-15,110517
E92000001,England,nation,2021-03-14,110456
E92000001,England,nation,2021-03-13,110416
E92000001,England,nation,2021-03-12,110310
E92000001,England,nation,2021-03-11,110165
E92000001,England,nation,2021-03-10,110027
E92000001,England,nation,2021-03-09,109871
E92000001,England,nation,2021-03-08,109664
E92000001,England,nation,2021-03-07,109602
E92000001,England,nation,2021-03-06,109541
E92000001,England,nation,2021-03-05,109406
E92000001,England,nation,2021-03-04,109195
E92000001,England,nation,2021-03-03,108993
E92000001,England,nation,2021-03-02,108729
E92000001,England,nation,2021-03-01,108422
E92000001,England,nation,2021-02-28,108323
E92000001,England,nation,2021-02-27,108208
E92000001,England,nation,2021-02-26,107954
E92000001,England,nation,2021-02-25,107654
E92000001,England,nation,2021-02-24,107388
E92000001,England,nation,2021-02-23,107008
E92000001,England,nation,2021-02-22,106525
E92000001,England,nation,2021-02-21,106360
E92000001,England,nation,2021-02-20,106170
E92000001,England,nation,2021-02-19,105773
E92000001,England,nation,2021-02-18,105292
E92000001,England,nation,2021-02-17,104915
E92000001,England,nation,2021-02-16,104277
E92000001,England,nation,2021-02-15,103544
E92000001,England,nation,2021-02-14,103334
E92000001,England,nation,2021-02-13,103106
E92000001,England,nation,2021-02-12,102562
E92000001,England,nation,2021-02-11,101905
E92000001,England,nation,2021-02-10,101311
E92000001,England,nation,2021-02-09,100385
E92000001,England,nation,2021-02-08,99411
E92000001,England,nation,2021-02-07,99107
E92000001,England,nation,2021-02-06,98778
E92000001,England,nation,2021-02-05,98054
E92000001,England,nation,2021-02-04,97162
E92000001,England,nation,2021-02-03,96345
E92000001,England,nation,2021-02-02,95172
E92000001,England,nation,2021-02-01,93816
E92000001,England,nation,2021-01-31,93448
E92000001,England,nation,2021-01-30,92920
E92000001,England,nation,2021-01-29,91822
E92000001,England,nation,2021-01-28,90698
E92000001,England,nation,2021-01-27,89610
E92000001,England,nation,2021-01-26,88042
E92000001,England,nation,2021-01-25,86522
E92000001,England,nation,2021-01-24,85974
E92000001,England,nation,2021-01-23,85423
E92000001,England,nation,2021-01-22,84190
E92000001,England,nation,2021-01-21,82939
E92000001,England,nation,2021-01-20,81805
E92000001,England,nation,2021-01-19,80143
E92000001,England,nation,2021-01-18,78636
E92000001,England,nation,2021-01-17,78076
E92000001,England,nation,2021-01-16,77478
E92000001,England,nation,2021-01-15,76338
E92000001,England,nation,2021-01-14,75199
E92000001,England,nation,2021-01-13,74085
E92000001,England,nation,2021-01-12,72685
E92000001,England,nation,2021-01-11,71534
E92000001,England,nation,2021-01-10,71039
E92000001,England,nation,2021-01-09,70541
E92000001,England,nation,2021-01-08,69670
E92000001,England,nation,2021-01-07,68514
E92000001,England,nation,2021-01-06,67510
E92000001,England,nation,2021-01-05,66626
E92000001,England,nation,2021-01-04,65842
E92000001,England,nation,2021-01-03,65472
E92000001,England,nation,2021-01-02,65080
E92000001,England,nation,2021-01-01,64731
E92000001,England,nation,2020-12-31,64118
E92000001,England,nation,2020-12-30,63298
E92000001,England,nation,2020-12-29,62379
E92000001,England,nation,2020-12-28,62019
E92000001,England,nation,2020-12-27,61697
E92000001,England,nation,2020-12-26,61451
E92000001,England,nation,2020-12-25,61276
E92000001,England,nation,2020-12-24,60706
E92000001,England,nation,2020-12-23,60238
E92000001,England,nation,2020-12-22,59613
E92000001,England,nation,2020-12-21,59005
E92000001,England,nation,2020-12-20,58807
E92000001,England,nation,2020-12-19,58566
E92000001,England,nation,2020-12-18,58125
E92000001,England,nation,2020-12-17,57722
E92000001,England,nation,2020-12-16,57284
E92000001,England,nation,2020-12-15,56747
E92000001,England,nation,2020-12-14,56280
E92000001,England,nation,2020-12-13,56086
E92000001,England,nation,2020-12-12,55948
E92000001,England,nation,2020-12-11,55508
E92000001,England,nation,2020-12-10,55155
E92000001,England,nation,2020-12-09,54736
E92000001,England,nation,2020-12-08,54285
E92000001,England,nation,2020-12-07,53747
E92000001,England,nation,2020-12-06,53570
E92000001,England,nation,2020-12-05,53369
E92000001,England,nation,2020-12-04,53025
E92000001,England,nation,2020-12-03,52601
E92000001,England,nation,2020-12-02,52273
E92000001,England,nation,2020-12-01,51718
E92000001,England,nation,2020-11-30,51187
E92000001,England,nation,2020-11-29,50998
E92000001,England,nation,2020-11-28,50804
E92000001,England,nation,2020-11-27,50407
E92000001,England,nation,2020-11-26,49956
E92000001,England,nation,2020-11-25,49545
E92000001,England,nation,2020-11-24,48941
E92000001,England,nation,2020-11-23,48406
E92000001,England,nation,2020-11-22,48212
E92000001,England,nation,2020-11-21,47842
E92000001,England,nation,2020-11-20,47576
E92000001,England,nation,2020-11-19,47140
E92000001,England,nation,2020-11-18,46724
E92000001,England,nation,2020-11-17,46301
E92000001,England,nation,2020-11-16,45783
E92000001,England,nation,2020-11-15,45592
E92000001,England,nation,2020-11-14,45449
E92000001,England,nation,2020-11-13,45053
E92000001,England,nation,2020-11-12,44773
E92000001,England,nation,2020-11-11,44304
E92000001,England,nation,2020-11-10,43826
E92000001,England,nation,2020-11-09,43366
E92000001,England,nation,2020-11-08,43191
E92000001,England,nation,2020-11-07,43064
E92000001,England,nation,2020-11-06,42736
E92000001,England,nation,2020-11-05,42433
E92000001,England,nation,2020-11-04,42136
E92000001,England,nation,2020-11-03,41748
E92000001,England,nation,2020-11-02,41389
E92000001,England,nation,2020-11-01,41264
E92000001,England,nation,2020-10-31,41132
E92000001,England,nation,2020-10-30,40854
E92000001,England,nation,2020-10-29,40628
E92000001,England,nation,2020-10-28,40414
E92000001,England,nation,2020-10-27,40178
E92000001,England,nation,2020-10-26,39856
E92000001,England,nation,2020-10-25,39766
E92000001,England,nation,2020-10-24,39629
E92000001,England,nation,2020-10-23,39488
E92000001,England,nation,2020-10-22,39300
E92000001,England,nation,2020-10-21,39140
E92000001,England,nation,2020-10-20,38996
E92000001,England,nation,2020-10-19,38783
E92000001,England,nation,2020-10-18,38711
E92000001,England,nation,2020-10-17,38652
E92000001,England,nation,2020-10-16,38524
E92000001,England,nation,2020-10-15,38404
E92000001,England,nation,2020-10-14,38293
E92000001,England,nation,2020-10-13,38185
E92000001,England,nation,2020-10-12,38061
E92000001,England,nation,2020-10-11,38018
E92000001,England,nation,2020-10-10,37956
E92000001,England,nation,2020-10-09,37902
E92000001,England,nation,2020-10-08,37823
E92000001,England,nation,2020-10-07,37753
E92000001,England,nation,2020-10-06,37688
E92000001,England,nation,2020-10-05,37625
E92000001,England,nation,2020-10-04,37606
E92000001,England,nation,2020-10-03,37574
E92000001,England,nation,2020-10-02,37535
E92000001,England,nation,2020-10-01,37477
E92000001,England,nation,2020-09-30,37429
E92000001,England,nation,2020-09-29,37367
E92000001,England,nation,2020-09-28,37299
E92000001,England,nation,2020-09-27,37286
E92000001,England,nation,2020-09-26,37270
E92000001,England,nation,2020-09-25,37240
E92000001,England,nation,2020-09-24,37209
E92000001,England,nation,2020-09-23,37172
E92000001,England,nation,2020-09-22,37139
E92000001,England,nation,2020-09-21,37103
E92000001,England,nation,2020-09-20,37094
E92000001,England,nation,2020-09-19,37076
E92000001,England,nation,2020-09-18,37054
E92000001,England,nation,2020-09-17,37031
E92000001,England,nation,2020-09-16,37013
E92000001,England,nation,2020-09-15,36996
E92000001,England,nation,2020-09-14,36971
E92000001,England,nation,2020-09-13,36964
E92000001,England,nation,2020-09-12,36959
E92000001,England,nation,2020-09-11,36950
E92000001,England,nation,2020-09-10,36944
E92000001,England,nation,2020-09-09,36931
E92000001,England,nation,2020-09-08,36923
E92000001,England,nation,2020-09-07,36896
E92000001,England,nation,2020-09-06,36894
E92000001,England,nation,2020-09-05,36892
E92000001,England,nation,2020-09-04,36881
E92000001,England,nation,2020-09-03,36872
E92000001,England,nation,2020-09-02,36861
E92000001,England,nation,2020-09-01,36854
E92000001,England,nation,2020-08-31,36852
E92000001,England,nation,2020-08-30,36850
E92000001,England,nation,2020-08-29,36849
E92000001,England,nation,2020-08-28,36837
E92000001,England,nation,2020-08-27,36828
E92000001,England,nation,2020-08-26,36818
E92000001,England,nation,2020-08-25,36805
E92000001,England,nation,2020-08-24,36789
E92000001,England,nation,2020-08-23,36786
E92000001,England,nation,2020-08-22,36782
E92000001,England,nation,2020-08-21,36765
E92000001,England,nation,2020-08-20,36763
E92000001,England,nation,2020-08-19,36757
E92000001,England,nation,2020-08-18,36742
E92000001,England,nation,2020-08-17,36731
E92000001,England,nation,2020-08-16,36728
E92000001,England,nation,2020-08-15,36725
E92000001,England,nation,2020-08-14,36723
E92000001,England,nation,2020-08-13,36713
E92000001,England,nation,2020-08-12,36695
E92000001,England,nation,2020-08-11,36680
E92000001,England,nation,2020-08-10,36669
E92000001,England,nation,2020-08-09,36652
E92000001,England,nation,2020-08-08,36647
E92000001,England,nation,2020-08-07,36645
E92000001,England,nation,2020-08-06,36640
E92000001,England,nation,2020-08-05,36625
E92000001,England,nation,2020-08-04,36613
E92000001,England,nation,2020-08-03,36596
E92000001,England,nation,2020-08-02,36595
E92000001,England,nation,2020-08-01,36593
E92000001,England,nation,2020-07-31,36582
E92000001,England,nation,2020-07-30,36568
E92000001,England,nation,2020-07-29,36568
E92000001,England,nation,2020-07-28,36539
E92000001,England,nation,2020-07-27,36518
E92000001,England,nation,2020-07-26,36515
E92000001,England,nation,2020-07-25,36508
E92000001,England,nation,2020-07-24,36493
E92000001,England,nation,2020-07-23,36461
E92000001,England,nation,2020-07-22,36452
E92000001,England,nation,2020-07-21,36436
E92000001,England,nation,2020-07-20,36411
E92000001,England,nation,2020-07-19,36401
E92000001,England,nation,2020-07-18,36391
E92000001,England,nation,2020-07-17,36382
E92000001,England,nation,2020-07-16,36357
E92000001,England,nation,2020-07-15,36334
E92000001,England,nation,2020-07-14,36310
E92000001,England,nation,2020-07-13,36268
E92000001,England,nation,2020-07-12,36260
E92000001,England,nation,2020-07-11,36251
E92000001,England,nation,2020-07-10,36235
E92000001,England,nation,2020-07-09,36201
E92000001,England,nation,2020-07-08,36172
E92000001,England,nation,2020-07-07,36120
E92000001,England,nation,2020-07-06,36070
E92000001,England,nation,2020-07-05,36059
E92000001,England,nation,2020-07-04,36041
E92000001,England,nation,2020-07-03,36014
E92000001,England,nation,2020-07-02,35969
E92000001,England,nation,2020-07-01,35938
E92000001,England,nation,2020-06-30,35848
E92000001,England,nation,2020-06-29,35801
E92000001,England,nation,2020-06-28,35784
E92000001,England,nation,2020-06-27,35756
E92000001,England,nation,2020-06-26,35722
E92000001,England,nation,2020-06-25,35646
E92000001,England,nation,2020-06-24,35555
E92000001,England,nation,2020-06-23,35481
E92000001,England,nation,2020-06-22,35397
E92000001,England,nation,2020-06-21,35384
E92000001,England,nation,2020-06-20,35354
E92000001,England,nation,2020-06-19,35287
E92000001,England,nation,2020-06-18,35214
E92000001,England,nation,2020-06-17,35154
E92000001,England,nation,2020-06-16,35064
E92000001,England,nation,2020-06-15,34958
E92000001,England,nation,2020-06-14,34933
E92000001,England,nation,2020-06-13,34910
E92000001,England,nation,2020-06-12,34816
E92000001,England,nation,2020-06-11,34699
E92000001,England,nation,2020-06-10,34635
E92000001,England,nation,2020-06-09,34492
E92000001,England,nation,2020-06-08,34313
E92000001,England,nation,2020-06-07,34269
E92000001,England,nation,2020-06-06,34220
E92000001,England,nation,2020-06-05,34094
E92000001,England,nation,2020-06-04,33855
E92000001,England,nation,2020-06-03,33743
E92000001,England,nation,2020-06-02,33525
E92000001,England,nation,2020-06-01,33297
E92000001,England,nation,2020-05-31,33218
E92000001,England,nation,2020-05-30,33179
E92000001,England,nation,2020-05-29,33062
E92000001,England,nation,2020-05-28,32816
E92000001,England,nation,2020-05-27,32501
E92000001,England,nation,2020-05-26,32105
E92000001,England,nation,2020-05-25,32000
E92000001,England,nation,2020-05-24,31914
E92000001,England,nation,2020-05-23,31552
E92000001,England,nation,2020-05-22,31355
E92000001,England,nation,2020-05-21,31098
E92000001,England,nation,2020-05-20,30878
E92000001,England,nation,2020-05-19,30619
E92000001,England,nation,2020-05-18,30172
E92000001,England,nation,2020-05-17,30038
E92000001,England,nation,2020-05-16,29995
E92000001,England,nation,2020-05-15,29647
E92000001,England,nation,2020-05-14,29367
E92000001,England,nation,2020-05-13,29064
E92000001,England,nation,2020-05-12,28702
E92000001,England,nation,2020-05-11,28163
E92000001,England,nation,2020-05-10,27989
E92000001,England,nation,2020-05-09,27799
E92000001,England,nation,2020-05-08,27573
E92000001,England,nation,2020-05-07,27075
E92000001,England,nation,2020-05-06,26698
E92000001,England,nation,2020-05-05,26169
E92000001,England,nation,2020-05-04,25530
E92000001,England,nation,2020-05-03,25283
E92000001,England,nation,2020-05-02,25061
E92000001,England,nation,2020-05-01,24576
E92000001,England,nation,2020-04-30,23953
E92000001,England,nation,2020-04-29,23410
E92000001,England,nation,2020-04-28,22806
E92000001,England,nation,2020-04-27,21944
E92000001,England,nation,2020-04-26,21655
E92000001,England,nation,2020-04-25,21328
E92000001,England,nation,2020-04-24,20599
E92000001,England,nation,2020-04-23,19778
E92000001,England,nation,2020-04-22,19184
E92000001,England,nation,2020-04-21,18459
E92000001,England,nation,2020-04-20,17343
E92000001,England,nation,2020-04-19,16807
E92000001,England,nation,2020-04-18,16427
E92000001,England,nation,2020-04-17,15423
E92000001,England,nation,2020-04-16,14597
E92000001,England,nation,2020-04-15,13691
E92000001,England,nation,2020-04-14,12961
E92000001,England,nation,2020-04-13,11954
E92000001,England,nation,2020-04-12,11260
E92000001,England,nation,2020-04-11,10656
E92000001,England,nation,2020-04-10,9911
E92000001,England,nation,2020-04-09,8876
E92000001,England,nation,2020-04-08,7886
E92000001,England,nation,2020-04-07,6964
E92000001,England,nation,2020-04-06,5955
E92000001,England,nation,2020-04-05,5424
E92000001,England,nation,2020-04-04,4846
E92000001,England,nation,2020-04-03,4157
E92000001,England,nation,2020-04-02,3503
E92000001,England,nation,2020-04-01,2900
E92000001,England,nation,2020-03-31,2287
E92000001,England,nation,2020-03-30,1919
E92000001,England,nation,2020-03-29,1566
E92000001,England,nation,2020-03-28,1371
E92000001,England,nation,2020-03-27,1092
E92000001,England,nation,2020-03-26,821
E92000001,England,nation,2020-03-25,652
E92000001,England,nation,2020-03-24,474
E92000001,England,nation,2020-03-23,331
E92000001,England,nation,2020-03-22,264
E92000001,England,nation,2020-03-21,240
E92000001,England,nation,2020-03-20,186
E92000001,England,nation,2020-03-19,154
E92000001,England,nation,2020-03-18,112
E92000001,England,nation,2020-03-17,79
E92000001,England,nation,2020-03-16,64
E92000001,England,nation,2020-03-15,42
E92000001,England,nation,2020-03-14,28
E92000001,England,nation,2020-03-13,10
E92000001,England,nation,2020-03-12,9
E92000001,England,nation,2020-03-11,7
E92000001,England,nation,2020-03-10,7
E92000001,England,nation,2020-03-09,3
E92000001,England,nation,2020-03-08,2
E92000001,England,nation,2020-03-07,2
E92000001,England,nation,2020-03-06,1
N92000002,Northern Ireland,nation,2021-12-22,2958
N92000002,Northern Ireland,nation,2021-12-21,2955
N92000002,Northern Ireland,nation,2021-12-20,2952
N92000002,Northern Ireland,nation,2021-12-19,2952
N92000002,Northern Ireland,nation,2021-12-18,2950
N92000002,Northern Ireland,nation,2021-12-17,2945
N92000002,Northern Ireland,nation,2021-12-16,2942
N92000002,Northern Ireland,nation,2021-12-15,2936
N92000002,Northern Ireland,nation,2021-12-14,2932
N92000002,Northern Ireland,nation,2021-12-13,2928
N92000002,Northern Ireland,nation,2021-12-12,2924
N92000002,Northern Ireland,nation,2021-12-11,2921
N92000002,Northern Ireland,nation,2021-12-10,2918
N92000002,Northern Ireland,nation,2021-12-09,2916
N92000002,Northern Ireland,nation,2021-12-08,2912
N92000002,Northern Ireland,nation,2021-12-07,2907
N92000002,Northern Ireland,nation,2021-12-06,2902
N92000002,Northern Ireland,nation,2021-12-05,2901
N92000002,Northern Ireland,nation,2021-12-04,2894
N92000002,Northern Ireland,nation,2021-12-03,2885
N92000002,Northern Ireland,nation,2021-12-02,2881
N92000002,Northern Ireland,nation,2021-12-01,2879
N92000002,Northern Ireland,nation,2021-11-30,2875
N92000002,Northern Ireland,nation,2021-11-29,2873
N92000002,Northern Ireland,nation,2021-11-28,2869
N92000002,Northern Ireland,nation,2021-11-27,2867
N92000002,Northern Ireland,nation,2021-11-26,2865
N92000002,Northern Ireland,nation,2021-11-25,2856
N92000002,Northern Ireland,nation,2021-11-24,2851
N92000002,Northern Ireland,nation,2021-11-23,2847
N92000002,Northern Ireland,nation,2021-11-22,2843
N92000002,Northern Ireland,nation,2021-11-21,2840
